film,genre
43454,20
43456,12
43456,8
43456,13
43456,3
43457,3
43457,36
43458,3
43458,11
43458,12
43460,5
43460,1
43462,12
43462,11
43464,3
43464,8
43464,13
43466,6
43467,6
43468,7
43470,6
43473,3
43473,36
43475,8
43475,7
43475,1
43476,10
43476,4
43476,1
43476,9
43476,24
43476,103
43476,28
43476,73
43476,27
43476,25
43476,20
43477,3
43477,37
43477,21
43477,127
43477,50
43477,119
43477,46
43477,39
43477,20
43478,10
43478,16
43478,5
43478,29
43478,17
43478,56
43478,18
43478,41
43478,19
43478,53
43478,58
43478,20
43479,1
43479,8
43479,24
43479,27
43479,26
43479,28
43479,65
43479,88
43479,20
43480,3
43480,48
43480,39
43480,45
43480,76
43480,121
43480,49
43480,20
43482,8
43482,3
43482,37
43482,94
43482,71
43482,49
43482,70
43482,100
43482,20
43483,3
43483,30
43483,22
43483,94
43483,89
43483,47
43483,100
43483,20
43484,1
43484,12
43484,24
43484,26
43484,28
43484,27
43484,62
43484,20
43486,3
43486,30
43486,49
43486,20
43487,3
43487,21
43487,48
43487,121
43487,51
43487,127
43487,20
43489,3
43491,3
43491,37
43491,45
43491,44
43491,46
43491,39
43491,47
43491,20
43492,7
43492,6
43493,3
43493,10
43493,1
43494,1
43494,3
43496,8
43496,12
43497,3
43498,3
43499,3
43499,8
43500,4
43501,3
43502,3
43503,1
43504,1
43504,8
43505,2
43506,3
43507,1
43508,6
43510,3
43511,1
43512,6
43513,10
43513,3
43515,36
43515,6
43517,4
43517,43
43517,36
43518,1
43519,1
43520,1
43521,6
43524,6
43525,7
43526,6
43527,2
43527,3
43530,1
43533,3
43533,36
43533,43
43533,21
43533,74
43533,127
43533,39
43533,23
43533,119
43533,122
43533,20
43534,1
43534,7
43534,72
43534,25
43534,91
43534,42
43534,97
43534,26
43534,20
43535,7
43535,6
43536,1
43536,3
43536,72
43536,106
43536,97
43536,107
43536,45
43536,98
43536,44
43536,20
43537,3
43537,9
43539,5
43540,1
43540,4
43541,3
43542,1
43542,16
43542,10
43543,3
43544,10
43544,15
43544,16
43545,40
43545,4
43545,16
43545,9
43546,3
43546,36
43547,15
43547,16
43547,13
43547,10
43548,6
43549,3
43550,3
43552,6
43553,5
43553,1
43554,1
43554,8
43555,7
43556,1
43556,8
43556,3
43556,2
43558,6
43559,15
43559,3
43561,3
43562,1
43566,36
43566,2
43566,6
43567,3
43570,6
43572,3
43575,6
43576,1
43576,24
43576,28
43576,26
43576,22
43576,27
43576,25
43576,20
43577,3
43577,7
43577,1
43577,24
43577,28
43577,26
43577,27
43577,61
43577,25
43577,20
43578,36
43578,13
43578,3
43578,6
43578,2
43579,6
43580,2
43580,3
43580,72
43580,47
43580,97
43580,93
43580,20
43581,6
43581,21
43581,121
43581,122
43581,78
43581,20
43582,6
43582,21
43582,121
43582,20
43583,8
43583,3
43583,5
43584,6
43585,6
43586,8
43586,2
43586,3
43587,16
43587,3
43588,3
43589,6
43589,12
43589,43
43589,16
43589,36
43590,11
43590,3
43590,13
43594,3
43596,1
43596,8
43596,3
43596,37
43596,90
43596,24
43596,48
43596,88
43596,92
43596,91
43596,26
43596,44
43596,20
43597,1
43597,8
43597,90
43597,91
43597,98
43597,92
43597,96
43597,88
43597,20
43598,6
43598,7
43599,3
43599,2
43599,13
43600,1
43600,8
43600,3
43600,37
43600,71
43600,20
43601,2
43601,3
43601,1
43601,8
43602,3
43603,3
43605,6
43606,3
43607,6
43607,7
43608,8
43609,7
43610,6
43611,7
43612,6
43615,2
43615,1
43617,7
43619,10
43620,12
43620,16
43620,15
43620,10
43620,11
43620,66
43620,17
43620,53
43620,67
43620,80
43620,126
43620,82
43620,20
43621,3
43621,1
43621,37
43621,39
43621,46
43621,45
43621,38
43621,44
43621,20
43622,8
43622,3
43622,36
43623,6
43624,12
43625,6
43625,7
43626,4
43627,9
43627,4
43628,1
43629,6
43630,6
43631,3
43632,7
43634,6
43635,9
43635,7
43636,9
43637,1
43638,3
43639,6
43639,7
43640,3
43641,7
43642,6
43643,7
43643,6
43644,6
43644,7
43646,7
43647,7
43648,6
43649,6
43651,7
43657,7
43658,7
43660,7
43660,6
43661,6
43662,1
43662,8
43662,90
43662,71
43662,92
43662,20
43663,3
43663,10
43663,13
43663,63
43663,50
43663,69
43663,64
43663,23
43663,51
43663,20
43665,10
43665,16
43666,3
43667,3
43669,3
43670,9
43670,4
43671,3
43672,6
43673,3
43674,4
43674,10
43674,9
43675,8
43675,1
43675,3
43676,3
43677,1
43677,3
43678,40
43678,1
43679,3
43679,6
43681,3
43682,6
43683,6
43684,7
43686,6
43687,3
43688,4
43691,6
43692,6
43694,3
43697,3
43697,43
43697,21
43697,74
43697,37
43697,45
43697,76
43697,39
43697,121
43697,44
43697,20
43698,1
43698,10
43700,3
43701,6
43702,3
43702,1
43703,3
43703,12
43703,10
43704,6
43705,6
43706,1
43707,3
43709,3
43710,12
43711,4
43712,3
43713,3
43714,12
43714,2
43716,3
43717,3
43718,3
43720,1
43724,3
43725,15
43725,10
43725,13
43725,11
43725,8
43725,17
43725,52
43725,53
43725,113
43725,70
43725,20
43726,3
43726,11
43726,12
43726,1
43726,21
43726,122
43726,121
43726,20
43727,9
43727,1
43729,13
43729,1
43730,6
43730,36
43730,7
43731,11
43731,5
43731,3
43732,5
43732,1
43733,6
43734,3
43734,8
43734,1
43735,1
43736,6
43737,3
43738,3
43738,1
43739,6
43740,6
43741,3
43741,8
43742,8
43742,3
43743,6
43744,15
43744,11
43744,3
43745,3
43746,8
43746,1
43747,3
43747,2
43749,6
43749,7
43751,6
43753,3
43753,36
43753,2
43757,1
43758,6
43759,4
43760,3
43761,36
43761,6
43762,1
43762,7
43765,1
43767,3
43767,12
43769,3
43771,1
43772,3
43773,8
43774,1
43774,3
43776,3
43777,3
43780,4
43780,9
43782,11
43782,2
43782,3
43783,6
43784,3
43784,8
43785,36
43785,6
43786,3
43786,6
43787,6
43788,12
43788,3
43788,10
43788,37
43788,44
43788,39
43788,45
43788,38
43788,46
43788,20
43789,3
43790,3
43791,10
43791,3
43791,43
43793,3
43793,40
43793,5
43793,16
43793,11
43793,2
43795,7
43796,12
43797,7
43798,7
43799,4
43800,6
43801,6
43803,7
43805,1
43805,8
43805,24
43805,90
43805,26
43805,104
43805,91
43805,28
43805,88
43805,20
43806,3
43807,43
43807,6
43807,5
43808,6
43809,6
43810,9
43811,6
43812,6
43812,7
43813,6
43814,7
43815,1
43815,7
43815,10
43816,7
43818,7
43820,1
43820,2
43823,3
43823,2
43824,7
43825,1
43827,1
43829,5
43829,2
43830,1
43830,3
43831,3
43832,3
43833,15
43833,9
43833,36
43833,2
43834,3
43834,2
43835,3
43835,4
43835,40
43836,12
43837,10
43838,6
43839,10
43839,3
43839,13
43840,6
43841,3
43842,8
43842,2
43842,1
43843,3
43845,6
43847,43
43847,3
43849,6
43850,12
43852,3
43853,12
43853,10
43853,3
43853,13
43853,63
43853,56
43853,17
43853,109
43853,118
43853,58
43853,64
43853,68
43853,20
43854,3
43854,73
43854,20
43855,3
43855,4
43855,1
43855,43
43857,3
43857,12
43858,7
43858,8
43859,4
43860,3
43861,12
43861,5
43862,1
43863,1
43864,1
43865,5
43866,15
43866,3
43867,7
43869,6
43869,36
43869,13
43871,3
43871,12
43872,3
43872,2
43873,7
43874,1
43876,3
43876,1
43877,3
43878,6
43879,8
43879,3
43879,9
43879,1
43879,90
43879,91
43879,44
43879,88
43879,92
43879,42
43879,20
43881,3
43882,3
43882,8
43882,37
43882,39
43882,45
43882,46
43882,44
43882,38
43882,20
43883,10
43883,1
43883,24
43883,26
43883,28
43883,27
43883,25
43883,91
43883,20
43884,12
43884,13
43884,1
43885,1
43885,3
43886,3
43886,5
43886,12
43886,11
43886,54
43886,19
43886,57
43886,32
43886,34
43886,55
43886,20
43887,4
43887,9
43888,12
43888,3
43888,74
43888,76
43888,119
43888,20
43889,3
43889,1
43890,3
43891,3
43891,8
43892,6
43893,8
43893,7
43893,3
43893,11
43894,5
43895,1
43895,8
43895,3
43896,3
43897,8
43897,3
43899,3
43900,3
43900,13
43901,9
43903,1
43904,6
43905,3
43905,1
43906,1
43906,3
43907,3
43908,6
43909,7
43910,3
43910,7
43912,7
43914,3
43916,3
43918,3
43919,3
43919,36
43922,8
43922,1
43922,2
43923,6
43923,7
43924,4
43925,6
43927,1
43927,11
43927,12
43927,24
43927,28
43927,26
43927,88
43927,65
43927,27
43927,20
43928,2
43928,3
43929,8
43929,11
43929,40
43929,3
43929,12
43930,8
43931,3
43931,10
43931,4
43931,16
43932,5
43932,29
43932,18
43932,20
43933,7
43933,1
43935,6
43937,6
43939,3
43940,4
43941,6
43942,6
43943,1
43943,10
43944,12
43944,10
43945,12
43945,2
43946,2
43946,3
43947,6
43947,36
43948,7
43950,3
43950,10
43951,1
43951,3
43951,8
43953,12
43953,3
43953,2
43954,2
43954,3
43956,1
43957,4
43958,3
43958,36
43959,1
43959,5
43960,3
43962,6
43963,4
43964,3
43965,7
43966,12
43966,5
43967,6
43968,10
43968,13
43968,3
43969,9
43970,6
43971,6
43972,9
43972,3
43975,7
43976,7
43979,1
43981,7
43982,6
43985,3
43985,13
43985,2
43986,10
43987,3
43988,7
43989,7
43990,1
43991,1
43991,9
43991,4
43991,83
43991,102
43991,104
43991,84
43991,103
43991,25
43991,20
43992,1
43992,2
43993,10
43993,12
43993,17
43993,58
43993,64
43993,68
43993,109
43993,20
43994,6
43994,7
43995,5
43996,4
43998,1
43999,1
43999,7
44000,6
44001,4
44001,5
44002,10
44002,9
44002,1
44002,4
44003,4
44003,9
44004,6
44005,6
44006,6
44007,6
44007,21
44007,121
44007,122
44007,76
44007,20
44008,5
44008,12
44010,6
44012,6
44015,6
44016,6
44017,6
44018,6
44019,9
44019,4
44020,9
44020,4
44021,7
44022,6
44023,8
44023,1
44024,6
44026,7
44028,7
44031,1
44031,15
44031,40
44031,9
44032,9
44033,7
44033,6
44034,3
44035,1
44035,7
44036,6
44037,1
44038,2
44038,6
44039,3
44040,7
44041,3
44042,3
44043,6
44044,1
44045,1
44050,3
44051,3
44053,3
44055,13
44055,12
44055,3
44055,63
44055,69
44055,64
44055,50
44055,68
44055,20
44056,1
44056,8
44056,3
44058,3
44059,3
44060,15
44060,1
44060,13
44061,8
44061,1
44062,1
44062,4
44063,3
44064,4
44064,3
44064,1
44065,1
44065,8
44067,1
44068,5
44070,10
44070,4
44071,6
44072,1
44073,6
44074,8
44074,1
44077,8
44077,3
44078,6
44079,7
44080,6
44080,7
44081,3
44082,6
44083,10
44083,3
44083,21
44083,64
44083,20
44084,40
44084,1
44086,6
44087,1
44087,16
44087,10
44087,5
44087,29
44087,18
44087,41
44087,31
44087,19
44087,34
44087,20
44088,3
44089,13
44089,3
44089,8
44089,5
44089,11
44090,3
44090,1
44090,8
44091,5
44091,13
44092,1
44093,5
44094,6
44095,3
44097,12
44097,5
44097,11
44098,6
44098,1
44099,3
44099,8
44101,3
44101,4
44102,4
44102,40
44103,6
44103,5
44104,8
44104,6
44105,3
44105,8
44107,6
44109,6
44110,3
44111,7
44111,6
44112,3
44114,5
44115,6
44117,3
44118,16
44118,5
44118,12
44119,10
44121,3
44122,3
44123,10
44123,12
44124,3
44125,6
44125,7
44127,4
44128,3
44128,13
44130,7
44133,3
44134,5
44134,11
44134,13
44137,6
44138,43
44140,1
44141,8
44141,1
44142,6
44143,6
44144,6
44144,36
44145,3
44145,1
44147,3
44148,15
44148,40
44148,4
44149,1
44152,6
44153,4
44154,1
44155,7
44157,9
44158,36
44158,3
44159,4
44161,4
44163,10
44163,1
44164,6
44168,6
44169,4
44174,6
44176,1
44177,7
44180,1
44183,5
44183,11
44183,3
44184,3
44184,1
44184,5
44185,5
44186,5
44187,13
44187,3
44189,3
44189,9
44190,12
44190,13
44192,10
44192,2
44194,3
44195,3
44199,11
44201,1
44202,5
44205,2
44205,6
44210,1
44211,4
44211,10
44211,3
44211,40
44212,6
44213,3
44213,36
44213,106
44213,107
44213,117
44213,45
44213,44
44213,70
44213,20
44214,36
44214,43
44214,6
44214,21
44214,121
44214,122
44214,76
44214,78
44214,20
44215,3
44215,1
44217,6
44218,6
44219,5
44220,6
44220,36
44221,6
44222,3
44223,5
44224,12
44224,11
44224,3
44224,13
44224,2
44227,4
44228,2
44228,3
44229,6
44230,2
44230,11
44230,3
44230,13
44231,4
44232,1
44233,6
44235,9
44235,6
44236,3
44237,7
44238,7
44238,6
44239,3
44240,6
44244,1
44245,7
44247,3
44247,29
44247,128
44247,35
44247,33
44247,41
44247,20
44248,1
44248,9
44248,4
44249,6
44250,1
44251,1
44251,5
44251,29
44251,31
44251,18
44251,89
44251,20
44253,6
44253,21
44253,121
44253,122
44253,76
44253,78
44253,20
44254,7
44255,4
44255,9
44256,40
44256,6
44256,36
44257,9
44257,4
44258,4
44259,1
44259,3
44260,4
44260,6
44261,4
44261,1
44262,6
44263,4
44263,9
44264,6
44265,6
44266,6
44267,7
44268,7
44269,7
44270,6
44271,6
44272,6
44273,6
44274,6
44274,7
44275,6
44276,3
44277,6
44278,10
44279,3
44279,13
44281,3
44281,8
44282,1
44282,2
44283,4
44284,7
44285,10
44290,6
44290,7
44297,1
44297,12
44297,10
44297,13
44297,24
44297,26
44297,118
44297,28
44297,68
44297,27
44297,20
44298,3
44298,4
44299,40
44299,15
44299,10
44299,9
44299,4
44300,4
44300,3
44300,11
44300,37
44300,70
44300,20
44301,1
44302,3
44303,4
44305,3
44306,1
44307,10
44307,5
44308,4
44312,6
44313,8
44314,7
44315,6
44316,7
44316,3
44317,6
44318,3
44320,3
44320,8
44321,6
44322,6
44322,13
44322,54
44322,38
44322,57
44322,23
44322,20
44323,8
44323,1
44324,6
44324,83
44324,108
44324,95
44324,20
44325,2
44325,6
44325,7
44326,7
44326,1
44328,8
44328,1
44328,13
44329,5
44329,10
44331,6
44332,4
44332,1
44333,4
44335,3
44338,6
44339,40
44344,7
44345,6
44346,6
44348,6
44349,6
44351,3
44351,72
44351,98
44351,45
44351,96
44351,44
44351,97
44351,20
44352,15
44352,1
44352,2
44352,9
44352,40
44353,6
44353,36
44353,17
44353,116
44353,20
44354,5
44355,6
44356,6
44357,3
44357,37
44357,45
44357,44
44357,46
44357,39
44357,88
44357,20
44358,1
44359,3
44360,9
44360,1
44361,5
44361,12
44362,8
44362,1
44363,11
44363,3
44364,1
44364,9
44365,3
44366,5
44366,12
44367,3
44367,9
44368,13
44368,1
44369,5
44371,1
44373,7
44374,5
44375,12
44376,1
44377,6
44378,1
44379,3
44381,8
44381,1
44382,2
44382,1
44382,8
44382,9
44384,5
44386,6
44388,6
44389,7
44391,2
44391,15
44391,5
44391,29
44391,41
44391,31
44391,126
44391,18
44391,124
44391,20
44392,5
44392,40
44392,10
44394,3
44395,5
44398,3
44398,1
44400,8
44400,13
44400,3
44402,3
44403,6
44404,3
44404,9
44405,3
44406,6
44408,3
44408,2
44410,10
44410,15
44410,1
44410,24
44410,83
44410,27
44410,28
44410,26
44410,25
44410,61
44410,20
44411,11
44411,16
44411,12
44411,29
44411,32
44411,31
44411,80
44411,34
44411,41
44411,20
44412,3
44413,1
44414,1
44414,4
44415,6
44416,8
44419,16
44419,12
44420,2
44420,3
44421,2
44421,3
44425,5
44426,6
44428,7
44428,6
44429,7
44430,3
44432,6
44436,7
44437,6
44438,1
44440,2
44440,5
44440,12
44441,6
44442,3
44442,8
44442,1
44443,6
44444,6
44445,3
44445,2
44446,13
44446,2
44447,1
44448,9
44450,6
44451,7
44452,9
44452,1
44453,7
44455,3
44455,11
44455,13
44456,5
44456,11
44456,12
44456,29
44456,30
44456,33
44456,31
44456,35
44456,34
44456,32
44456,20
44457,36
44457,6
44458,40
44458,4
44458,9
44459,6
44459,1
44460,7
44461,3
44461,16
44462,7
44462,3
44462,9
44462,4
44464,5
44465,3
44466,7
44467,1
44468,6
44468,3
44469,4
44470,5
44471,6
44472,7
44472,6
44473,4
44475,1
44475,2
44480,7
44481,3
44482,6
44483,6
44488,7
44488,9
44489,7
44490,6
44495,3
44496,3
44497,6
44497,7
44499,3
44500,6
44501,8
44501,3
44501,1
44502,1
44503,8
44503,3
44503,1
44504,6
44505,8
44505,3
44505,12
44506,3
44508,6
44508,7
44509,3
44513,11
44513,12
44514,8
44514,3
44515,3
44515,1
44515,2
44517,1
44517,3
44517,13
44518,1
44518,4
44519,13
44519,1
44519,8
44520,12
44520,5
44521,3
44523,3
44523,8
44524,3
44525,8
44525,1
44526,3
44527,12
44527,3
44528,3
44529,3
44529,1
44531,6
44531,43
44532,1
44532,12
44532,13
44534,5
44534,12
44534,3
44534,13
44536,1
44537,4
44538,1
44539,1
44540,1
44541,3
44544,6
44545,11
44545,3
44546,1
44548,3
44548,13
44548,8
44548,48
44548,37
44548,49
44548,70
44548,71
44548,65
44548,115
44548,20
44549,3
44549,8
44549,1
44549,90
44549,37
44549,24
44549,92
44549,71
44549,91
44549,44
44549,70
44549,20
44550,16
44550,3
44550,12
44550,11
44550,66
44550,80
44550,51
44550,20
44551,3
44551,37
44551,44
44551,39
44551,88
44551,92
44551,47
44551,20
44552,5
44552,12
44552,3
44552,29
44552,33
44552,35
44552,34
44552,65
44552,49
44552,20
44553,3
44553,8
44553,1
44554,3
44554,8
44557,12
44557,5
44557,10
44557,24
44557,41
44557,128
44557,61
44557,82
44557,31
44557,20
44558,1
44559,9
44559,3
44559,40
44559,16
44559,37
44559,45
44559,44
44559,39
44559,49
44559,102
44559,20
44561,5
44562,8
44562,3
44563,12
44563,5
44565,5
44566,3
44567,6
44568,3
44568,15
44569,3
44569,1
44570,5
44571,3
44571,7
44573,8
44573,1
44573,3
44575,1
44575,10
44577,1
44578,10
44578,13
44578,3
44578,40
44579,1
44580,6
44580,7
44582,6
44584,3
44588,13
44590,2
44590,8
44590,3
44591,6
44593,6
44594,6
44595,7
44595,6
44596,4
44597,3
44598,10
44598,5
44598,1
44598,40
44599,11
44599,12
44599,5
44600,9
44600,3
44600,1
44601,3
44602,1
44602,3
44603,5
44604,3
44605,36
44605,43
44605,6
44607,3
44608,6
44610,3
44611,5
44612,5
44613,6
44614,4
44615,6
44616,6
44617,3
44619,3
44620,6
44621,40
44621,3
44621,37
44621,48
44621,44
44621,45
44621,39
44621,46
44621,47
44621,20
44622,8
44622,1
44623,6
44624,4
44626,16
44626,6
44627,4
44628,16
44628,66
44628,37
44628,67
44628,81
44628,49
44628,53
44628,20
44629,6
44630,3
44634,3
44635,6
44635,37
44635,116
44635,20
44636,40
44636,1
44637,12
44637,2
44637,5
44638,6
44640,9
44640,1
44642,7
44643,1
44644,7
44646,7
44647,1
44649,6
44651,12
44651,10
44651,3
44651,56
44651,58
44651,120
44651,20
44652,5
44653,6
44654,7
44655,5
44655,16
44656,6
44657,8
44657,1
44658,16
44658,5
44659,1
44661,7
44661,3
44661,6
44664,1
44666,6
44667,6
44668,7
44669,6
44670,7
44672,7
44675,6
44675,21
44675,121
44675,122
44675,78
44675,20
44676,6
44677,1
44677,8
44677,3
44678,10
44678,12
44678,56
44678,58
44678,64
44678,109
44678,120
44678,20
44679,1
44680,40
44680,4
44684,8
44684,4
44685,6
44686,6
44687,6
44687,36
44688,6
44689,1
44692,6
44694,11
44695,6
44696,6
44697,15
44697,4
44697,9
44697,40
44697,104
44697,102
44697,103
44697,73
44697,115
44697,20
44698,9
44698,1
44699,3
44699,5
44699,11
44699,12
44699,29
44699,30
44699,32
44699,33
44699,34
44699,31
44699,35
44699,20
44700,43
44700,1
44701,3
44701,13
44702,6
44703,3
44704,1
44704,13
44704,3
44705,3
44705,36
44706,12
44706,5
44707,5
44707,12
44707,11
44707,36
44707,3
44707,29
44707,33
44707,35
44707,20
44708,6
44709,3
44710,8
44710,3
44711,13
44711,3
44713,3
44713,16
44713,11
44715,1
44716,7
44719,8
44719,1
44719,3
44719,37
44719,94
44719,93
44719,71
44719,91
44719,92
44719,20
44720,5
44720,29
44720,31
44720,33
44720,34
44720,32
44720,35
44720,20
44721,5
44722,3
44723,11
44723,13
44723,10
44724,5
44724,11
44727,10
44727,4
44727,3
44727,16
44730,9
44730,4
44731,6
44731,9
44731,36
44732,1
44733,3
44733,1
44734,6
44735,3
44736,3
44736,8
44737,8
44737,3
44738,12
44738,5
44739,1
44739,3
44740,5
44740,1
44741,8
44741,3
44742,5
44742,3
44743,3
44743,1
44744,6
44745,3
44748,6
44753,2
44753,6
44754,2
44754,1
44754,3
44756,6
44760,5
44760,12
44761,5
44761,29
44761,37
44761,18
44761,88
44761,124
44761,31
44761,91
44761,20
44762,6
44764,1
44764,3
44765,8
44765,1
44766,6
44767,3
44768,1
44769,6
44770,12
44770,11
44771,1
44773,3
44776,5
44777,7
44778,4
44778,9
44778,15
44778,10
44778,17
44778,24
44778,56
44778,103
44778,53
44778,61
44778,58
44778,73
44778,20
44780,3
44780,8
44781,6
44781,7
44782,6
44783,3
44783,4
44783,9
44784,12
44784,11
44784,2
44784,3
44785,3
44787,6
44790,6
44791,7
44793,3
44794,1
44795,6
44797,7
44798,3
44798,1
44798,37
44798,97
44798,20
44799,3
44800,9
44800,3
44803,1
44804,6
44805,3
44805,8
44806,13
44808,2
44808,12
44808,3
44812,3
44812,1
44813,7
44814,10
44814,13
44814,5
44815,3
44816,7
44822,1
44823,6
44823,36
44823,13
44824,5
44825,5
44825,29
44825,41
44825,35
44825,19
44825,128
44825,34
44825,20
44826,5
44826,1
44827,6
44827,7
44828,12
44828,3
44828,5
44828,29
44828,18
44828,31
44828,19
44828,41
44828,20
44829,16
44829,13
44829,5
44830,7
44831,7
44831,6
44832,5
44832,12
44833,9
44833,4
44834,7
44835,13
44835,10
44835,4
44836,5
44837,6
44838,6
44839,3
44839,11
44840,3
44840,9
44842,9
44843,6
44844,7
44845,8
44845,3
44846,7
44847,7
44849,6
44851,3
44851,13
44851,12
44852,8
44852,2
44853,6
44855,6
44865,6
44865,7
44866,7
44867,3
44867,8
44867,43
44867,74
44867,86
44867,70
44867,92
44867,76
44867,115
44867,100
44867,20
44868,3
44868,40
44868,29
44868,18
44868,35
44868,20
44869,1
44869,6
44870,6
44871,6
44872,1
44872,3
44872,8
44873,1
44873,5
44875,9
44875,3
44876,1
44876,2
44876,8
44877,9
44877,4
44877,15
44878,6
44879,5
44880,4
44881,5
44882,7
44883,6
44883,2
44884,3
44885,1
44886,6
44887,8
44887,3
44888,4
44889,2
44889,6
44889,36
44890,7
44891,13
44892,7
44893,3
44895,1
44895,8
44895,90
44895,24
44895,91
44895,26
44895,92
44895,27
44895,25
44895,20
44896,1
44896,40
44897,1
44897,8
44898,13
44898,8
44898,11
44898,12
44900,5
44900,12
44900,29
44900,31
44900,32
44900,34
44900,35
44900,41
44900,20
44901,8
44901,40
44901,10
44901,3
44901,1
44901,15
44902,6
44903,6
44904,8
44905,3
44906,5
44906,12
44907,3
44908,5
44908,29
44908,33
44908,34
44908,31
44908,35
44908,20
44909,4
44913,3
44914,3
44915,6
44916,40
44916,10
44916,16
44916,12
44917,1
44919,10
44920,3
44921,3
44922,3
44924,1
44924,8
44924,3
44924,90
44924,24
44924,88
44924,91
44924,92
44924,27
44924,26
44924,20
44925,43
44925,6
44925,21
44925,121
44925,122
44925,78
44925,76
44925,20
44926,1
44927,3
44927,8
44928,3
44929,1
44929,16
44930,1
44930,10
44931,1
44932,8
44935,1
44937,6
44941,3
44944,7
44947,6
44948,3
44948,8
44948,17
44948,75
44948,109
44948,20
44949,4
44949,9
44950,40
44950,3
44950,8
44950,37
44950,44
44950,46
44950,70
44950,39
44950,115
44950,20
44951,3
44951,1
44952,1
44952,5
44954,5
44955,1
44955,7
44956,12
44956,10
44956,3
44957,6
44959,5
44960,5
44961,3
44961,1
44963,3
44964,1
44964,6
44965,13
44965,6
44966,4
44967,6
44968,3
44969,8
44970,6
44971,6
44972,5
44973,6
44974,3
44976,3
44977,5
44977,7
44978,6
44979,16
44979,10
44979,1
44980,16
44980,1
44980,7
44980,10
44981,6
44982,5
44982,16
44982,1
44983,5
44983,7
44984,3
44986,12
44986,3
44987,1
44989,2
44989,3
44991,11
44991,3
44991,12
44991,13
44992,16
44992,5
44993,1
44993,5
44994,12
44994,3
44995,6
44996,5
44996,1
44997,7
44999,6
44999,15
45001,6
45002,7
45004,5
45005,3
45005,8
45005,13
45005,37
45005,47
45005,94
45005,22
45005,93
45005,70
45005,20
45006,1
45006,8
45007,6
45007,36
45007,13
45008,3
45009,4
45009,1
45009,9
45010,3
45010,2
45010,13
45015,6
45016,4
45018,9
45019,3
45020,3
45021,7
45022,6
45024,16
45025,7
45026,1
45027,6
45030,3
45034,6
45036,6
45037,6
45039,1
45041,7
45043,6
45044,7
45047,6
45048,6
45049,6
45049,7
45050,3
45050,4
45051,6
45052,7
45053,1
45054,9
45054,6
45054,36
45056,7
45057,7
45058,4
45059,3
45062,1
45064,7
45066,6
45066,7
45067,6
45067,36
45068,1
45071,3
45071,1
45074,6
45076,36
45076,9
45077,7
45081,7
45083,12
45084,10
45084,16
45085,7
45085,6
45085,9
45086,6
45087,15
45087,10
45088,10
45088,1
45088,13
45089,6
45090,6
45091,3
45091,8
45091,1
45092,5
45093,6
45094,11
45095,7
45097,6
45098,3
45098,6
45099,6
45099,36
45101,7
45102,6
45103,7
45105,1
45105,4
45105,9
45105,10
45105,103
45105,102
45105,104
45105,91
45105,25
45105,20
45106,1
45106,5
45107,3
45108,3
45109,5
45111,3
45112,6
45113,6
45113,2
45114,1
45114,8
45114,3
45115,6
45116,2
45116,3
45116,8
45117,7
45118,15
45119,10
45121,6
45121,7
45122,3
45123,6
45124,1
45126,7
45127,7
45128,8
45128,1
45129,1
45130,3
45131,15
45131,4
45132,6
45132,7
45133,1
45133,3
45134,1
45134,4
45134,2
45135,40
45135,3
45136,1
45136,6
45139,16
45140,3
45140,7
45141,6
45141,15
45142,9
45143,6
45145,7
45146,6
45147,6
45148,1
45149,7
45150,1
45150,2
45151,7
45152,6
45153,6
45154,1
45155,3
45155,8
45155,37
45155,44
45155,39
45155,71
45155,92
45155,99
45155,20
45156,4
45156,9
45156,1
45156,7
45159,8
45159,3
45160,6
45161,6
45162,9
45162,4
45163,3
45164,1
45166,5
45167,1
45168,6
45169,12
45169,5
45171,6
45172,6
45172,7
45174,36
45174,3
45175,1
45177,3
45178,1
45181,5
45182,6
45183,3
45184,7
45185,1
45185,4
45185,9
45186,7
45187,6
45188,6
45189,6
45190,3
45190,63
45190,46
45190,38
45190,99
45190,23
45190,39
45190,20
45191,5
45192,3
45193,11
45193,12
45194,5
45195,5
45196,5
45200,6
45202,3
45203,10
45203,15
45204,1
45205,6
45206,3
45208,3
45208,13
45208,2
45209,6
45210,6
45211,6
45211,2
45212,3
45214,3
45215,7
45217,6
45219,12
45219,11
45219,15
45219,10
45219,56
45219,17
45219,58
45219,118
45219,53
45219,120
45219,61
45219,20
45220,15
45220,1
45220,14
45222,1
45223,3
45224,6
45224,7
45225,1
45226,3
45226,13
45226,5
45226,63
45226,64
45226,31
45226,23
45226,20
45227,3
45228,3
45229,1
45229,8
45230,7
45231,6
45232,1
45232,6
45233,1
45234,7
45236,8
45236,3
45239,10
45239,3
45241,3
45242,3
45243,7
45244,3
45245,1
45247,6
45248,7
45250,1
45251,7
45253,7
45254,6
45255,7
45256,7
45257,9
45257,4
45258,10
45258,12
45258,16
45258,63
45258,56
45258,17
45258,118
45258,64
45258,109
45258,58
45258,69
45258,20
45259,3
45259,8
45261,6
45264,6
45265,9
45266,16
45266,6
45267,6
45268,12
45268,5
45269,6
45270,6
45271,2
45271,3
45272,6
45273,6
45274,1
45275,3
45275,9
45275,4
45276,6
45277,6
45279,4
45280,6
45280,7
45281,1
45283,2
45283,1
45283,7
45284,7
45285,7
45286,6
45286,7
45287,7
45288,6
45291,1
45291,3
